filename,time,Scenes,driverID,ques_score,style_score,car_name,x,y,veh_speed,test_a,test_jerk,emotion,emo_p,emo_a,emo_d,test_throttle,test_brake,test_steer,chuflag,TTC,delta_dist,longit_dist,delta_v,test_throttle_a
8_10_0,157.510539,brake,8,3,31,"['tester', 'bra0']","[-24.44378662109375, 0.0]","[-0.111602783203125, 0.0]","[11.336012778516807, 24.311693574398355]","[-0.0613270479947426, 0.1237226312400717]",-1.718673876790412,0,0.25555555,-0.98954661,-0.29111124,0.3788877725601196,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.883815347002999,24.444041391692583,-0.111602783203125,-12.975680795881548,-0.3505053938246552
8_10_0,157.545541,brake,8,3,31,"['tester', 'bra0']","[-24.331756591796875, 0.24066162109375]","[-0.11114501953125, 0.0]","[11.320704910881702, 24.315192033264843]","[-0.12148407103014607, 0.027763960047424176]",-1.718673876790412,0,0.25555555,-0.98954661,-0.29111124,0.3688877522945404,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.8909879229142008,24.57266957504954,-0.11114501953125,-12.99448712238314,-0.0793607053055829
8_10_0,157.580752,brake,8,3,31,"['tester', 'bra0']","[-24.215911865234375, 0.490142822265625]","[-0.110687255859375, 0.0]","[11.297634626046035, 24.306475068545392]","[-0.18200029690581992, -0.06876768875451574]",-1.718673876790412,0,0.25555555,-0.98954661,-0.29111124,0.3934034407138824,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.8991742420628293,24.70630263496241,-0.110687255859375,-13.008840442499356,0.1934030118376778
8_10_0,157.61564,brake,8,3,31,"['tester', 'bra0']","[-24.10546875, 0.72808837890625]","[-0.110198974609375, 0.0]","[11.30397921884102, 24.34873294971248]","[0.05051556086604124, 0.33645667060831014]",6.664637060642746,0,0.25555555,-0.98954661,-0.29111124,0.4029609858989715,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.9037198893326468,24.8338016318214,-0.110198974609375,-13.04475373087146,0.0760970437549577
8_10_0,157.649905,brake,8,3,31,"['tester', 'bra0']","[-24.004791259765625, 0.9451904296875]","[-0.1097412109375, 0.0]","[11.344318173625787, 24.45355453633113]","[0.32701780878443704, 0.8497623637556994]",8.069524235184176,0,0.25555555,-0.98954661,-0.29111124,0.4217974543571472,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.9032368476041588,24.95022303382125,-0.1097412109375,-13.109236362705342,0.1527025346416702
8_10_0,157.683756,brake,8,3,31,"['tester', 'bra0']","[-23.8955078125, 1.180908203125]","[-0.109283447265625, 0.0]","[11.371612672336644, 24.496129991047354]","[0.2239758115701223, 0.34936974384661273]",-3.043986801403776,0,0.25555555,-0.98954661,-0.29111124,0.4356880486011505,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.9106543430648912,25.07665414405479,-0.109283447265625,-13.12451731871071,0.1139847685773596
8_10_0,157.718237,brake,8,3,31,"['tester', 'bra0']","[-23.786712646484375, 1.41522216796875]","[-0.108795166015625, 0.0]","[11.409673029915728, 24.550464250092695]","[0.3066129622037031, 0.43771496577294855]",2.396599594953217,0,0.25555555,-0.98954661,-0.29111124,0.4356880486011505,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.9178399833152309,25.202169644300326,-0.108795166015625,-13.140791220176968,0.0
8_10_0,157.75787,brake,8,3,31,"['tester', 'bra0']","[-23.672515869140625, 1.660736083984375]","[-0.10833740234375, 0.0]","[11.448929263536112, 24.576836587440056]","[0.2751371165188842, 0.18483711208221035]",-0.7941827690261063,0,0.25555555,-0.98954661,-0.29111124,0.4717834293842315,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.9297250756026407,25.33348360398266,-0.10833740234375,-13.127907323903944,0.2529834900705133
8_10_0,157.789366,brake,8,3,31,"['tester', 'bra0']","[-23.564208984375, 1.892730712890625]","[-0.10784912109375, 0.0]","[11.524359587765531, 24.652365876693125]","[0.6652548844774702, 0.6661277027511558]",12.386263905211267,0,0.25555555,-0.98954661,-0.29111124,0.4617834389209747,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.93913219852252,25.45716814932759,-0.10784912109375,-13.128006288927594,-0.0881945367247299
8_10_0,157.825496,brake,8,3,31,"['tester', 'bra0']","[-23.432373046875, 2.17401123046875]","[-0.107330322265625, 0.0]","[11.640153644367777, 24.812089921516392]","[0.8902578389941542, 1.228004158004508]",6.22759353769091,0,0.25555555,-0.98954661,-0.29111124,0.4717834293842315,0.0,5.236816286924295e-05,"[[False, False, False, True]]",-1.9440106403921105,25.606609216315128,-0.107330322265625,-13.171936277148616,0.0768827879513854
