filename,time,Scenes,driverID,ques_score,style_score,car_name,x,y,veh_speed,test_a,test_jerk,emotion,emo_p,emo_a,emo_d,test_throttle,test_brake,test_steer,chuflag,TTC,delta_dist,longit_dist,delta_v,test_throttle_a
9_10_2,3496.827452,brake,9,3,46,"['tester', 'bra0']","[-13.612091064453125, 0.0]","[0.442138671875, 0.0]","[42.302828525495045, 36.25153885912866]","[2.0804187622665324, 1.4356349912804878]",6.571035196,2,-0.43333333,-0.91343219,0.48666653,0.697401047,0,0.000235657,"[[True, False, False, True]]",2.249452896,13.6192698,0.442138672,6.051289666,-0.068397226
9_10_2,3496.865784,brake,9,3,46,"['tester', 'bra0']","[-13.20855712890625, 0.34423828125]","[0.44073486328125, 0.0]","[42.62467468676731, 36.21083107986401]","[2.3322996834061507, -0.2949941683809467]",6.571035196,2,-0.43333333,-0.91343219,0.48666653,0.687401056,0,0.000235657,"[[True, False, False, True]]",2.113053614,13.55995983,0.440734863,6.413843607,-0.07246622
9_10_2,3496.902176,brake,9,3,46,"['tester', 'bra0']","[-12.764251708984375, 0.718658447265625]","[0.439178466796875, 0.0]","[42.96156118312508, 35.956926736851145]","[2.5714327962645402, -1.9380353970730528]",6.571035196,2,-0.43333333,-0.91343219,0.48666653,0.677401066,0,0.000235657,"[[True, False, False, True]]",1.924855645,13.49006093,0.439178467,7.004634446,-0.076329279
9_10_2,3496.941138,brake,9,3,46,"['tester', 'bra0']","[-12.313140869140625, 1.09210205078125]","[0.4376220703125, 0.0]","[43.286269528136806, 35.521576318407256]","[2.314993134414685, -3.103810681939087]",-6.58178897,2,-0.43333333,-0.91343219,0.48666653,0.667401075,0,0.000235657,"[[True, False, False, True]]",1.726435618,13.41238423,0.43762207,7.76469321,-0.07129447
9_10_2,3496.975712,brake,9,3,46,"['tester', 'bra0']","[-11.852935791015625, 1.464630126953125]","[0.436065673828125, 0.0]","[43.60059535542302, 34.93009644437247]","[2.525386990288885, -4.752124862921443]",6.085320064,2,-0.43333333,-0.91343219,0.48666653,0.657401085,0,0.000235657,"[[True, False, False, True]]",1.535963046,13.3247032,0.436065674,8.670498911,-0.080342891
9_10_2,3497.013622,brake,9,3,46,"['tester', 'bra0']","[-11.4012451171875, 1.821197509765625]","[0.434661865234375, 0.0]","[43.89342207631065, 34.27567864308398]","[2.1456279557398394, -4.795112703246759]",-10.01738419,2,-0.43333333,-0.91343219,0.48666653,0.647401094,0,0.000235657,"[[True, False, False, True]]",1.374796772,13.22958503,0.434661865,9.617743433,-0.073272887
9_10_2,3497.049013,brake,9,3,46,"['tester', 'bra0']","[-10.940673828125, 2.175201416015625]","[0.433074951171875, 0.0]","[44.176738462186435, 33.5669437488545]","[2.2237008300655723, -5.562736400588913]",2.206009277,2,-0.43333333,-0.91343219,0.48666653,0.637401044,0,0.000235657,"[[True, False, False, True]]",1.236204432,13.12302318,0.433074951,10.60979471,-0.078488646
9_10_2,3497.088493,brake,9,3,46,"['tester', 'bra0']","[-10.50469970703125, 2.501312255859375]","[0.431671142578125, 0.0]","[44.43119517514699, 32.86855660243965]","[1.790334859831892, -4.913790009064772]",-10.97684828,2,-0.43333333,-0.91343219,0.48666653,0.627401054,0,0.000235657,"[[True, False, False, True]]",1.124830797,13.0131736,0.431671143,11.56263857,-0.070359046
9_10_2,3497.125809,brake,9,3,46,"['tester', 'bra0']","[-10.05828857421875, 2.826202392578125]","[0.430267333984375, 0.0]","[44.67822903934719, 32.138923652167044]","[1.8389033613875774, -5.431338287078171]",1.301546295,2,-0.43333333,-0.91343219,0.48666653,0.617401063,0,0.000235657,"[[True, False, False, True]]",1.027528286,12.89167318,0.430267334,12.53930539,-0.074439252
9_10_2,3497.162637,brake,9,3,46,"['tester', 'bra0']","[-9.556488037109375, 3.180694580078125]","[0.4287109375, 0.0]","[44.940076657109856, 31.34884873102157]","[1.9750040561241295, -5.959195608640551]",3.695576592,2,-0.43333333,-0.91343219,0.48666653,0.607401073,0,0.000235657,"[[True, False, False, True]]",0.93716202,12.7443954,0.428710938,13.59122793,-0.075425631
9_10_2,3497.199168,brake,9,3,46,"['tester', 'bra0']","[-9.1134033203125, 3.484130859375]","[0.42730712890625, 0.0]","[45.15787301200128, 30.63067246106953]","[1.6560999553671214, -5.460934776462278]",-8.729684398,2,-0.43333333,-0.91343219,0.48666653,0.597401083,0,0.000235657,"[[True, False, False, True]]",0.867168739,12.6047792,0.427307129,14.52720055,-0.076038847
9_10_2,3497.238161,brake,9,3,46,"['tester', 'bra0']","[-8.65667724609375, 3.7880859375]","[0.4259033203125, 0.0]","[45.36938294027983, 29.900970846279343]","[1.5067514132017092, -5.198237965702997]",-3.83013726,2,-0.43333333,-0.91343219,0.48666653,0.587401092,0,0.000235657,"[[True, False, False, True]]",0.804527518,12.452049,0.42590332,15.46841209,-0.07123779
