filename,time,Scenes,driverID,ques_score,style_score,car_name,x,y,veh_speed,test_a,test_jerk,emotion,emo_p,emo_a,emo_d,test_throttle,test_brake,test_steer,chuflag,TTC,delta_dist,longit_dist,delta_v,test_throttle_a
6_19_0,83331.078402,brake,6,5,56,"['tester', 'bra0']","[-50.4906005859375, 0.0]","[-0.057403564453125, 0.0]","[52.89378814826997, 53.08446473568112]","[2.656761805482338, -0.353471514015545]",-10.401307128238916,0,0.03333333,-0.99807257,0.13703715,0.6960974335670471,0.0,0.0055511193349957,"[[False, True, True, True]]",-264.79706434574973,50.4906332174383,-0.057403564453125,-0.1906765874111471,-0.094278001296354
6_19_0,83331.111144,brake,6,5,56,"['tester', 'bra0']","[-49.99261474609375, 0.497833251953125]","[-0.059234619140625, 0.0]","[53.166801681879384, 53.030000013998006]","[2.3162022075334505, -0.46206979898514416]",-10.401307128238916,0,0.03333333,-0.99807257,0.13703715,0.6860974431037903,0.0,0.0055511193349957,"[[False, True, True, True]]",369.0777223697836,50.49048274460822,-0.059234619140625,0.1368016678813788,-0.0848382850479697
6_19_0,83331.148672,brake,6,5,56,"['tester', 'bra0']","[-49.50970458984375, 0.97760009765625]","[-0.060577392578125, 0.0]","[53.4269871725078, 52.95075768906605]","[1.9258619536171218, -0.5865422331353431]",-10.401307128238916,0,0.03333333,-0.99807257,0.13703715,0.6760974526405334,0.0,0.0055511193349957,"[[False, True, True, True]]",106.0146556290975,50.48734102949918,-0.060577392578125,0.4762294834417488,-0.0740187361070955
6_19_0,83331.184738,brake,6,5,56,"['tester', 'bra0']","[-48.961151123046875, 1.5186767578125]","[-0.0616455078125, 0.0]","[53.71709328938838, 52.83800019679174]","[2.23437676663741, -0.868450219909476]",8.554173266106053,0,0.03333333,-0.99807257,0.13703715,0.6819443702697754,0.0,0.0055511193349957,"[[False, True, True, True]]",57.42261918103971,50.47986552131276,-0.0616455078125,0.8790930925966407,0.0450325454964425
6_19_0,83331.221269,brake,6,5,56,"['tester', 'bra0']","[-48.422119140625, 2.04632568359375]","[-0.06201171875, 0.0]","[53.99710603721198, 52.71038026243774]","[2.1291866860699353, -0.97040819468276]",-2.879474434110978,0,0.03333333,-0.99807257,0.13703715,0.6719443798065186,0.0,0.0055511193349957,"[[False, True, True, True]]",39.22237808057711,50.46848292180452,-0.06201171875,1.28672577477424,-0.0760388472335067
6_19_0,83331.253978,brake,6,5,56,"['tester', 'bra0']","[-47.86859130859375, 2.58392333984375]","[-0.06195068359375, 0.0]","[54.27947468666102, 52.56739320154271]","[2.3979863639222287, -1.2143027312438377]",8.217911826072383,0,0.03333333,-0.99807257,0.13703715,0.6783735156059265,0.0,0.0055511193349957,"[[False, True, True, True]]",29.468524183561883,50.45255268307044,-0.06195068359375,1.7120814851183113,0.0545987665729402
6_19_0,83331.287932,brake,6,5,56,"['tester', 'bra0']","[-47.350616455078125, 3.083282470703125]","[-0.061309814453125, 0.0]","[54.53965750652287, 52.426091855314525]","[2.128556443692166, -1.155986744920615]",-7.935145200137314,0,0.03333333,-0.99807257,0.13703715,0.6683735251426697,0.0,0.0055511193349957,"[[False, True, True, True]]",23.861997803071635,50.433936191311375,-0.061309814453125,2.113565651208347,-0.0818099525123408
6_19_0,83331.325338,brake,6,5,56,"['tester', 'bra0']","[-46.8031005859375, 3.607025146484375]","[-0.060150146484375, 0.0]","[54.80958918585947, 52.27159318235751]","[2.0045185815349194, -1.147310539933459]",-3.315988402802049,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0055511193349957,"[[False, True, True, True]]",19.862176954914563,50.41016161845451,-0.060150146484375,2.53799600350196,0.0209304273702122
6_19_0,83331.357227,brake,6,5,56,"['tester', 'bra0']","[-46.294097900390625, 4.090301513671875]","[-0.058502197265625, 0.0]","[55.055929391562216, 52.124946300792544]","[2.1458131301078773, -1.2774074092119743]",4.430824063137101,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0055511193349957,"[[False, True, True, True]]",17.190272974530068,50.3844333780074,-0.058502197265625,2.930983090769672,-0.0871081465415869
6_19_0,83331.391773,brake,6,5,56,"['tester', 'bra0']","[-45.798004150390625, 4.557952880859375]","[-0.056488037109375, 0.0]","[55.29206588623626, 51.980421153829866]","[1.8987283839426632, -1.162099061012648]",-7.152340247748306,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0055511193349957,"[[False, True, True, True]]",15.20572437571196,50.35598871466464,-0.056488037109375,3.3116447324063927,0.0804084897210913
6_19_0,83331.429165,brake,6,5,56,"['tester', 'bra0']","[-45.25848388671875, 5.062713623046875]","[-0.053863525390625, 0.0]","[55.54571846923107, 51.82244805452188]","[1.884334906797613, -1.1735509327225362]",-0.3849346690650534,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0038752760738134,"[[False, True, True, True]]",13.515321721185272,50.32122633736393,-0.053863525390625,3.723270414709191,-0.0742883955297884
6_19_0,83331.465761,brake,6,5,56,"['tester', 'bra0']","[-44.694610595703125, 5.58624267578125]","[-0.050689697265625, 0.0]","[55.80747021408324, 51.65724801119169]","[1.9867968631493544, -1.2539321488226558]",2.7998129942259657,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0030373688787221,"[[False, True, True, True]]",12.115219574617628,50.28087882241071,-0.050689697265625,4.150222202891548,0.0759042432265892
6_19_0,83331.499348,brake,6,5,56,"['tester', 'bra0']","[-44.121368408203125, 6.11419677734375]","[-0.047088623046875, 0.0]","[56.07091821751957, 51.489878168046644]","[2.178819214538992, -1.384214818188765]",5.717162932105346,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0021994686685502,"[[False, True, True, True]]",10.965973805735832,50.23558725495055,-0.047088623046875,4.581040049472925,-0.0827043703125352
6_19_0,83331.534018,brake,6,5,56,"['tester', 'bra0']","[-43.57861328125, 6.610382080078125]","[-0.0433349609375, 0.0]","[56.317813121296886, 51.332341088575966]","[1.9781343438050174, -1.262194976712652]",-5.788430074605188,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0021994686685502,"[[False, True, True, True]]",10.06704982636047,50.18901406979674,-0.0433349609375,4.985472032720921,0.0801209023614638
6_19_0,83331.567593,brake,6,5,56,"['tester', 'bra0']","[-43.048431396484375, 7.0914306640625]","[-0.039337158203125, 0.0]","[56.55729288315114, 51.17967232577201]","[1.9813002556211863, -1.2630823432709857]",0.0942937249957738,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0021994686685502,"[[False, True, True, True]]",9.323800652269028,50.13987749150055,-0.039337158203125,5.377620557379132,-0.0827339295911624
6_19_0,83331.602453,brake,6,5,56,"['tester', 'bra0']","[-42.510040283203125, 7.57647705078125]","[-0.034942626953125, 0.0]","[56.79851042874556, 51.026025093116495]","[1.922113418723511, -1.2243197604433482]",-1.697843858235639,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0021994686685502,"[[False, True, True, True]]",8.676768224050608,50.08652952276386,-0.034942626953125,5.772485335629064,0.0796842135842766
6_19_0,83331.635705,brake,6,5,56,"['tester', 'bra0']","[-41.967926025390625, 8.061370849609375]","[-0.03021240234375, 0.0]","[57.04000771838672, 50.87285851231991]","[2.0173998697332105, -1.2795101783778073]",2.865585559588646,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0021994686685502,"[[False, True, True, True]]",8.112224174142678,50.02930599754648,-0.03021240234375,6.16714920606681,-0.0835375822821315
6_19_0,83331.670317,brake,6,5,56,"['tester', 'bra0']","[-41.44891357421875, 8.522308349609375]","[-0.025421142578125, 0.0]","[57.26948089008976, 50.72778748208234]","[1.8416314483290785, -1.1642640816972438]",-5.07825093575493,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0021994686685502,"[[False, True, True, True]]",7.638881678964105,49.97122838989423,-0.025421142578125,6.5416934080074185,0.0802551625239454
6_19_0,83331.707956,brake,6,5,56,"['tester', 'bra0']","[-40.88909912109375, 9.015899658203125]","[-0.02001953125, 0.0]","[57.51567555366055, 50.57310341470631]","[1.8169294227770578, -1.1415764630070482]",-0.6562880403502721,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0021994686685502,"[[False, True, True, True]]",7.18825786473053,49.90500279474247,-0.02001953125,6.94257213895424,-0.0738008896459692
6_19_0,83331.740378,brake,6,5,56,"['tester', 'bra0']","[-40.296051025390625, 9.534912109375]","[-0.01397705078125, 0.0]","[57.77470530959273, 50.411278234013956]","[2.219255751421573, -1.3864486791639956]",12.409053377231167,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0021994686685502,"[[False, True, True, True]]",6.767360173910439,49.830965094972015,-0.01397705078125,7.363427075578777,0.0856761361173684
6_19_0,83331.77446,brake,6,5,56,"['tester', 'bra0']","[-39.740814208984375, 10.01727294921875]","[-0.00799560546875, 0.0]","[58.016092658272726, 50.26171654214661]","[1.9673740186412028, -1.218969380014638]",-7.390462202713553,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.0021994686685502,"[[False, True, True, True]]",6.416775045864162,49.75808780060831,-0.00799560546875,7.754376116126117,-0.0815031889462536
6_19_0,83331.810832,brake,6,5,56,"['tester', 'bra0']","[-39.196441650390625, 10.48681640625]","[-0.001953125, 0.0]","[58.25119123743352, 50.11689957075535]","[1.795478963869568, -1.1059863767465454]",-4.726027019706211,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,0.0013615736970677,"[[False, True, True, True]]",6.107877623833715,49.6832580950308,-0.001953125,8.134291666678166,0.0763717058548442
6_19_0,83331.844455,brake,6,5,56,"['tester', 'bra0']","[-38.62945556640625, 10.972503662109375]","[0.00445556640625, 0.0]","[58.494944966243295, 49.96797989244173]","[2.0137813140546394, -1.2303059606404225]",6.492649383246543,0,0.03333333,-0.99807257,0.13703715,0.661191999912262,0.0,0.000523681694176,"[[False, True, True, True]]",5.817070763068303,49.60195942862941,0.00445556640625,8.526965073801563,-0.082615819108417
6_19_0,83331.882218,brake,6,5,56,"['tester', 'bra0']","[-38.05926513671875, 11.45745849609375]","[0.011077880859375, 0.0]","[58.73849846896672, 49.82017601307097]","[1.7915353853249287, -1.0872185249649646]",-5.885282650428519,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,-0.0003403930750209,"[[False, True, True, True]]",5.552246386883876,49.516724871984174,0.011077880859375,8.918322455895748,0.073558554286166
6_19_0,83331.913714,brake,6,5,56,"['tester', 'bra0']","[-37.5531005859375, 11.885101318359375]","[0.0169677734375, 0.0]","[58.95505474955229, 49.69058883911236]","[1.9099099057842623, -1.142889167365217]",3.7583985418620247,0,0.03333333,-0.99807257,0.13703715,0.6711920499801636,0.0,-0.0003403930750209,"[[False, True, True, True]]",5.336325092263118,49.43820481606668,0.0169677734375,9.264465910439933,0.0
6_19_0,83331.949199,brake,6,5,56,"['tester', 'bra0']","[-36.955841064453125, 12.38690185546875]","[0.024078369140625, 0.0]","[59.05857745221369, 49.539447862582655]","[0.8103792107809691, -1.1831366659486355]",-30.985788220174847,0,0.03333333,-0.99807257,0.13703715,0.663956880569458,0.0,-0.0003403930750209,"[[False, True, True, True]]",5.1835351599446415,49.34274879482659,0.024078369140625,9.519129589631037,-0.0566371503658599
6_19_0,83331.983805,brake,6,5,56,"['tester', 'bra0']","[-36.36785888671875, 12.8795166015625]","[0.031097412109375, 0.0]","[59.03097259575376, 49.39204567085357]","[-0.22158052600925623, -1.1831778667515949]",-29.82025477541816,0,0.03333333,-0.99807257,0.13703715,0.6539568305015564,0.0,-0.0003403930750209,"[[False, True, True, True]]",5.109217641339386,49.24738530656023,0.031097412109375,9.63892692490019,-0.0802690771959148
6_19_0,83332.017425,brake,6,5,56,"['tester', 'bra0']","[-35.772430419921875, 13.377105712890625]","[0.038238525390625, 0.0]","[59.0103053776319, 49.24414222790083]","[-0.17075829632363965, -1.2220193250053826]",1.511666558079475,0,0.03333333,-0.99807257,0.13703715,0.663956880569458,0.0,-0.0003403930750209,"[[False, True, True, True]]",5.032635168926696,49.14955100766909,0.038238525390625,9.76616314973107,0.0826231911173443
6_19_0,83332.051822,brake,6,5,56,"['tester', 'bra0']","[-35.230194091796875, 13.828125]","[0.04486083984375, 0.0]","[59.2998986337542, 49.11093643211391]","[2.338650788001536, -1.0757220090508508]",72.95430080039327,0,0.03333333,-0.99807257,0.13703715,0.6539568305015564,0.0,-0.0003403930750209,"[[False, True, True, True]]",4.8148494538432125,49.058339603043166,0.04486083984375,10.188962201640289,-0.0807568010543628
6_19_0,83332.084136,brake,6,5,56,"['tester', 'bra0']","[-34.6680908203125, 14.290313720703125]","[0.05169677734375, 0.0]","[59.78904619537537, 48.975265578935094]","[4.2048128559287345, -1.166254505553309]",57.75088405318052,0,0.03333333,-0.99807257,0.13703715,0.663956880569458,0.0,-0.0003403930750209,"[[False, True, True, True]]",4.527408709085866,48.9584318351653,0.05169677734375,10.813780616440276,0.0859624832761786
6_19_0,83332.120382,brake,6,5,56,"['tester', 'bra0']","[-34.133026123046875, 14.72601318359375]","[0.0582275390625, 0.0]","[60.18150040491851, 48.84818122787739]","[3.007643829395295, -0.9739339137586317]",-33.02899704532907,0,0.03333333,-0.99807257,0.13703715,0.6539568305015564,0.0,-0.0003403930750209,"[[False, True, True, True]]",4.311097088452127,48.85907400283144,0.0582275390625,11.33331917704112,-0.0766371926941006
6_19_0,83332.153612,brake,6,5,56,"['tester', 'bra0']","[-33.526641845703125, 15.215179443359375]","[0.065673828125, 0.0]","[60.55974964153913, 48.7063957964314]","[3.161878796019561, -1.1852194422885367]",4.641437454710501,0,0.03333333,-0.99807257,0.13703715,0.6439568400382996,0.0,-0.0003403930750209,"[[False, True, True, True]]",4.112070045827568,48.74186553289284,0.065673828125,11.853353845107726,-0.083592390268015
6_19_0,83332.187363,brake,6,5,56,"['tester', 'bra0']","[-32.945404052734375, 15.68035888671875]","[0.07281494140625, 0.0]","[60.87253229911686, 48.57248962223004]","[2.5742665853982096, -1.10207577521914]",-17.410216303168653,0,0.03333333,-0.99807257,0.13703715,0.6493221521377563,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.9533003434879497,48.62581745800871,0.07281494140625,12.300042676886823,0.0441576389331359
6_19_0,83332.221626,brake,6,5,56,"['tester', 'bra0']","[-32.37078857421875, 16.136749267578125]","[0.079803466796875, 0.0]","[61.14622015809063, 48.44194114458333]","[2.2188484745523285, -1.058385606024583]",-10.373233835539848,0,0.03333333,-0.99807257,0.13703715,0.6393221616744995,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.8182047001819823,48.50760348715105,0.079803466796875,12.704279013507296,-0.0810721515676074
6_19_0,83332.254301,brake,6,5,56,"['tester', 'bra0']","[-31.802825927734375, 16.584869384765625]","[0.086700439453125, 0.0]","[61.38843059525442, 48.31459586823733]","[2.0590872838681866, -1.0825918249237705]",-4.889401398896986,0,0.03333333,-0.99807257,0.13703715,0.6293221712112427,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.7011096073064778,48.38777298679425,0.086700439453125,13.073834727017086,-0.0850122457265167
6_19_0,83332.290549,brake,6,5,56,"['tester', 'bra0']","[-31.247283935546875, 17.020538330078125]","[0.0933837890625, 0.0]","[61.602715680493795, 48.19156959215385]","[1.6421219041651838, -0.9427821003916051]",-11.503127887255175,0,0.03333333,-0.99807257,0.13703715,0.6193221807479858,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.5990825800928747,48.26791260038105,0.0933837890625,13.411146088339947,-0.0766325074039257
6_19_0,83332.327311,brake,6,5,56,"['tester', 'bra0']","[-30.6170654296875, 17.5115966796875]","[0.100982666015625, 0.0]","[61.82395523735682, 48.05381476988421]","[1.6717108007270456, -1.0408908221731785]",0.8048772253727832,0,0.03333333,-0.99807257,0.13703715,0.6193221807479858,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.495146779588996,48.12876804923667,0.100982666015625,13.770140467472608,0.0
6_19_0,83332.360362,brake,6,5,56,"['tester', 'bra0']","[-29.993408203125, 17.99456787109375]","[0.108489990234375, 0.0]","[62.023656557353135, 47.91927344858934]","[1.6783936606497356, -1.1307551735808288]",0.202198418248089,0,0.03333333,-0.99807257,0.13703715,0.5993221402168274,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.4023449096757226,47.98809870976107,0.108489990234375,14.104383108763798,-0.1680907329047842
6_19_0,83332.396071,brake,6,5,56,"['tester', 'bra0']","[-29.393341064453125, 18.45660400390625]","[0.115631103515625, 0.0]","[62.19867016989454, 47.79144752039216]","[1.3614184767925142, -0.9943488276925613]",-8.876618890367816,0,0.03333333,-0.99807257,0.13703715,0.5893221497535706,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.321247004537137,47.85008478150389,0.115631103515625,14.40722264950238,-0.077789216431414
6_19_0,83332.431407,brake,6,5,56,"['tester', 'bra0']","[-28.79278564453125, 18.916595458984375]","[0.122833251953125, 0.0]","[62.35900038984139, 47.66504638165854]","[1.2603625822509053, -0.9936446520598357]",-2.8598566487222405,0,0.03333333,-0.99807257,0.13703715,0.5793221592903137,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.2468715416522307,47.70953922737338,0.122833251953125,14.69395400818285,-0.0786103443688468
6_19_0,83332.463677,brake,6,5,56,"['tester', 'bra0']","[-28.181640625, 19.38238525390625]","[0.1300048828125, 0.0]","[62.50833446540282, 47.53793456480395]","[1.2854566979334032, -1.0941691355299603]",0.7776298628523532,0,0.03333333,-0.99807257,0.13703715,0.5693221688270569,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.177204763715331,47.56420354719312,0.1300048828125,14.97039990059887,-0.0860791796643618
6_19_0,83332.500916,brake,6,5,56,"['tester', 'bra0']","[-27.62548828125, 19.804290771484375]","[0.136566162109375, 0.0]","[62.633143302323134, 47.42355315570339]","[0.930989590727005, -0.8532080249517929]",-9.51870638927494,0,0.03333333,-0.99807257,0.13703715,0.5593221783638,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.1184126985351672,47.42997566210459,0.136566162109375,15.209590146619746,-0.0745931719130229
6_19_0,83332.539145,brake,6,5,56,"['tester', 'bra0']","[-26.98370361328125, 20.288848876953125]","[0.14404296875, 0.0]","[62.7646742334384, 47.293049310033645]","[0.9557239204843438, -0.9482609600966514]",0.6470043620984605,0,0.03333333,-0.99807257,0.13703715,0.5493221879005432,0.0,-0.0003403930750209,"[[False, True, True, True]]",3.0554355295107145,47.272771944522255,0.14404296875,15.471624923404754,-0.0726614645643632
6_19_0,83332.571944,brake,6,5,56,"['tester', 'bra0']","[-26.32647705078125, 20.78271484375]","[0.151702880859375, 0.0]","[62.886431711484576, 47.161027977782574]","[1.031175392129507, -1.118100926842731]",2.3004198805054417,0,0.03333333,-0.99807257,0.13703715,0.5393221974372864,0.0,-0.0003403930750209,"[[False, True, True, True]]",2.995738150338797,47.10943615370312,0.151702880859375,15.725403733702002,-0.0846908481738584
6_19_0,83332.605628,brake,6,5,56,"['tester', 'bra0']","[-25.727203369140625, 21.231048583984375]","[0.1585693359375, 0.0]","[62.98683006560082, 47.04202201118806]","[0.827942990483116, -0.9813921426790161]",-6.033499631621953,0,0.03333333,-0.99807257,0.13703715,0.5293221473693848,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.945049685946467,46.9585196820286,0.1585693359375,15.94480805441276,-0.0824662060556555
6_19_0,83332.640678,brake,6,5,56,"['tester', 'bra0']","[-25.139312744140625, 21.66912841796875]","[0.165252685546875, 0.0]","[63.075799277074935, 46.92652136992354]","[0.7050975708999593, -0.9153640933042919]",-3.5048621858372333,0,0.03333333,-0.99807257,0.13703715,0.5193221569061279,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.898485085910941,46.808732865532,0.165252685546875,16.149277907151394,-0.0792517868579381
6_19_0,83332.673363,brake,6,5,56,"['tester', 'bra0']","[-24.5343017578125, 22.1182861328125]","[0.1719970703125, 0.0]","[63.15768864064197, 46.808898994032376]","[0.6959475428014278, -0.9996292548165858]",-0.279945788557586,0,0.03333333,-0.99807257,0.13703715,0.5093221664428711,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.853580534036646,46.6529049458304,0.1719970703125,16.348789646609596,-0.0849862361580569
6_19_0,83332.708036,brake,6,5,56,"['tester', 'bra0']","[-23.963043212890625, 22.5408935546875]","[0.1783447265625, 0.0]","[63.22619897669022, 46.69896361463635]","[0.5488607533594222, -0.8807315601789998]",-4.242113155302848,0,0.03333333,-0.99807257,0.13703715,0.4993221759796142,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.8137759128396045,46.50427874641641,0.1783447265625,16.527235362053872,-0.0801134925886942
6_19_0,83332.745434,brake,6,5,56,"['tester', 'bra0']","[-23.347320556640625, 22.9947509765625]","[0.18505859375, 0.0]","[63.290528834890566, 46.58168456150428]","[0.47781713074132387, -0.8711031274015297]",-1.899663688361676,0,0.03333333,-0.99807257,0.13703715,0.489322155714035,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.773505502532956,46.342441030567606,0.18505859375,16.708844273386283,-0.0742762556039385
6_19_0,83332.784706,brake,6,5,56,"['tester', 'bra0']","[-22.709808349609375, 23.463043212890625]","[0.19189453125, 0.0]","[63.34812703245338, 46.461542196589164]","[0.407402203078612, -0.8497881222085688]",-1.7930058985138433,0,0.03333333,-0.99807257,0.13703715,0.489322155714035,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.734291866075654,46.17325031794689,0.19189453125,16.886584835864213,0.0
6_19_0,83332.821532,brake,6,5,56,"['tester', 'bra0']","[-22.007659912109375, 23.976898193359375]","[0.19921875, 0.0]","[63.40253458772258, 46.330698461424205]","[0.4103950958201374, -0.9869516644296843]",0.0812711872551032,0,0.03333333,-0.99807257,0.13703715,0.4793221652507782,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.693591817849732,45.98498964081196,0.19921875,17.071836126298372,-0.075429727067553
6_19_0,83332.854773,brake,6,5,56,"['tester', 'bra0']","[-21.366455078125, 24.444610595703125]","[0.205841064453125, 0.0]","[63.44259962848226, 46.21253020235343]","[0.33480274328950455, -0.9874707864130363]",-2.2740697493046222,0,0.03333333,-0.99807257,0.13703715,0.4593221545219421,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.6587859016027613,45.81152812028441,0.205841064453125,17.230069426128836,-0.1671297053707442
6_19_0,83332.89184,brake,6,5,56,"['tester', 'bra0']","[-20.74053955078125, 24.899749755859375]","[0.212127685546875, 0.0]","[63.47147985423786, 46.09837195308559]","[0.21642660405903247, -0.8554947742946415]",-3.193572159563125,0,0.03333333,-0.99807257,0.13703715,0.4493221640586853,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.6270653222394094,45.6407822692472,0.212127685546875,17.373107901152274,-0.0749393025837392
6_19_0,83332.926217,brake,6,5,56,"['tester', 'bra0']","[-20.09820556640625, 25.36553955078125]","[0.21844482421875, 0.0]","[63.49101654194696, 45.98238722674891]","[0.1578630391367725, -0.9371957859790713]",-1.703568226318425,0,0.03333333,-0.99807257,0.13703715,0.4393221735954284,0.0,-0.0011782846413552,"[[False, True, True, True]]",2.596647875669143,45.46426990749789,0.21844482421875,17.50862931519805,-0.0808033024520048
