filename,time,Scenes,driverID,ques_score,style_score,car_name,x,y,veh_speed,test_a,test_jerk,emotion,emo_p,emo_a,emo_d,test_throttle,test_brake,test_steer,chuflag,TTC,delta_dist,longit_dist,delta_v,test_throttle_a
23_1_0,73016.077276,brake,23,3,52,"['tester', 'bra0']","[-22.882559776306152, 0.0]","[0.02679443359375, 0.0]","[24.969610701950213, 25.89744016210671]","[-0.08805284166600769, 0.0635764564260684]",0.8041235616984475,0,0.03207194,-0.99873249,0.0989056,0.0056880530901253,0.0,0.0015710470033809,"[[False, False, False, False]]",-24.662463048378,22.882575463830463,0.02679443359375,-0.9278294601564988,-0.181405632881113
23_1_0,73016.109513,brake,23,3,52,"['tester', 'bra0']","[-22.658513069152832, 0.23192161321640015]","[0.0274658203125, 0.0001220703125]","[24.96240028060955, 25.914002263804523]","[-0.06213031040213379, 0.14271128839497735]",0.8041235616984471,0,0.03207194,-0.99873249,0.0989056,0.0,0.0,0.0015710470033809,"[[False, False, False, False]]",-24.054631123734467,22.89045101409049,0.02734375,-0.9516019831949728,-0.0490124622926398
23_1_0,73016.141402,brake,23,3,52,"['tester', 'bra0']","[-22.435009956359863, 0.46346378326416016]","[0.0279541015625, 0.0001220703125]","[24.958211487911232, 25.93937221725388]","[-0.036487614150554355, 0.2209918559229827]",0.8041235616984468,0,0.03207194,-0.99873249,0.0989056,0.0094080669805407,0.0,0.0015710470033809,"[[False, False, False, False]]",-23.33814741542439,22.8984906538884,0.02783203125,-0.9811607293426476,0.081951517444747
23_1_0,73016.173534,brake,23,3,52,"['tester', 'bra0']","[-22.217902183532715, 0.694923996925354]","[0.02862548828125, 0.0001220703125]","[23.754943048811537, 25.972176769917688]","[-10.402129746194158, 0.2835919251153223]",-322.59560966039874,0,0.03207194,-0.99873249,0.0989056,0.0165233928710222,0.0,0.0015710470033809,"[[False, False, False, False]]",-10.333969740017816,22.912843909491475,0.02850341796875,-2.217233721106151,0.0615112477766154
23_1_0,73016.206384,brake,23,3,52,"['tester', 'bra0']","[-22.010106086730957, 0.9312821626663208]","[0.0291748046875, 0.0001220703125]","[22.47230331446712, 26.002068199270543]","[-10.845930443244137, 0.25276026847546745]",-13.509914672945424,0,0.03207194,-0.99873249,0.0989056,0.0235867835581302,0.0,0.0015710470033809,"[[False, False, False, False]]",-6.499409733539493,22.941406645429527,0.029052734375,-3.5297648848034235,0.0597276398309839
23_1_0,73016.238373,brake,23,3,52,"['tester', 'bra0']","[-21.81966495513916, 1.1596770286560059]","[0.02978515625, 0.0001220703125]","[21.436892790990626, 26.0512612180411]","[-8.99102923940453, 0.427169571983473]",57.98559517644872,0,0.03207194,-0.99873249,0.0989056,0.0305989906191825,0.0,0.0015710470033809,"[[False, False, False, False]]",-4.97995388688191,22.979361129215025,0.0296630859375,-4.614368427050472,0.06089078417611
23_1_0,73016.269457,brake,23,3,52,"['tester', 'bra0']","[-21.637904167175293, 1.38755202293396]","[0.0303955078125, 0.0001220703125]","[20.599699353576682, 26.105070203593556]","[-7.481460963838015, 0.4808564029813096]",48.56415762028262,0,0.03207194,-0.99873249,0.0989056,0.0513358078896999,0.0,0.0015710470033809,"[[False, False, False, False]]",-4.182362427054061,23.02547609157428,0.0302734375,-5.505370850016874,0.185311640046826
23_1_0,73016.299938,brake,23,3,52,"['tester', 'bra0']","[-21.46211338043213, 1.6166538000106812]","[0.03094482421875, 0.0001220703125]","[19.873567202883834, 26.158432865128333]","[-6.6173476995510105, 0.4863016810537275]",28.349242624844983,0,0.03207194,-0.99873249,0.0989056,0.0413358062505722,0.0,0.0015710470033809,"[[False, False, False, False]]",-3.6721178177419858,23.078787763035617,0.03082275390625,-6.284865662244499,-0.091131466605697
23_1_0,73016.333259,brake,23,3,52,"['tester', 'bra0']","[-21.29052448272705, 1.848438024520874]","[0.03155517578125, 0.0001220703125]","[19.21506089778121, 26.208491043597007]","[-5.48958368685699, 0.41730589029452825]",33.845443184755446,0,0.03207194,-0.99873249,0.0989056,0.0581504926085472,0.0,0.0015710470033809,"[[False, False, False, False]]",-3.3086714280104847,23.138983857376807,0.03143310546875,-6.993430145815797,0.1401742507476387
23_1_0,73016.363608,brake,23,3,52,"['tester', 'bra0']","[-21.124537467956543, 2.0804054737091064]","[0.0322265625, 0.0001220703125]","[18.607944596253716, 26.259625538115376]","[-5.556803094936786, 0.46802287581934143]",-2.2148804934149497,0,0.03207194,-0.99873249,0.0989056,0.0481504946947097,0.0,0.0015710470033809,"[[False, False, False, False]]",-3.0326595055360306,23.204965150251294,0.0321044921875,-7.65168094186166,-0.0915277998913309
23_1_0,73016.395399,brake,23,3,52,"['tester', 'bra0']","[-20.969393730163574, 2.304443359375]","[0.03277587890625, 0.0001220703125]","[18.049428682693414, 26.325047409021145]","[-4.8801015795731955, 0.5716316541648575]",21.28594619033709,0,0.03207194,-0.99873249,0.0989056,0.0581504926085472,0.0,0.0015710470033809,"[[False, False, False, False]]",-2.8123380086972944,23.27385999660557,0.03265380859375,-8.275618726327732,0.087376213336449
